99,97,0,1.000000
99,98,0,1.000000
99,99,0,1.000000
94,96,0,1.000000
99,95,0,1.000000
96,95,0,1.000000
98,95,0,1.000000
97,95,0,1.000000
94,97,0,1.000000
98,99,0,1.000000
94,99,0,1.000000
89,95,4,0.787275
97,98,0,1.000000
98,98,0,1.000000
92,99,0,1.000000
96,98,0,1.000000
95,98,0,1.000000
87,98,1,0.625681
99,94,0,1.000000
99,96,0,1.000000
94,93,0,1.000000
97,96,0,1.000000
97,97,0,1.000000
97,99,0,1.000000
92,94,0,1.000000
98,93,0,1.000000
97,93,0,1.000000
95,93,0,1.000000
96,93,0,1.000000
99,93,0,1.000000
92,95,0,1.000000
92,96,0,1.000000
92,97,0,1.000000
92,98,0,1.000000
87,93,4,0.770728
97,94,0,1.000000
97,92,0,1.000000
95,92,0,1.000000
95,99,0,1.000000
95,94,0,1.000000
95,96,0,1.000000
95,95,0,1.000000
95,97,0,1.000000
98,94,0,1.000000
98,92,0,1.000000
98,97,0,1.000000
98,96,0,1.000000
99,82,0,1.000000
94,98,0,1.000000
94,95,0,1.000000
94,92,0,1.000000
94,94,0,1.000000
96,96,0,1.000000
96,94,0,1.000000
96,99,0,1.000000
96,92,0,1.000000
96,97,0,1.000000
92,93,0,1.000000
97,83,0,1.000000
99,92,0,1.000000
97,84,0,1.000000
97,85,0,1.000000
97,86,0,1.000000
97,87,0,1.000000
97,88,0,1.000000
97,89,0,1.000000
97,90,0,1.000000
97,91,0,1.000000
92,82,0,1.000000
87,97,1,0.632732
87,99,0,0.762695
87,92,3,0.777493
87,94,4,0.770347
87,96,3,0.697493
87,95,4,0.646786
89,93,4,0.701731
91,93,0,1.000000
93,94,0,1.000000
93,95,0,1.000000
93,96,0,1.000000
93,97,0,1.000000
93,98,0,1.000000
93,99,0,1.000000
88,93,4,0.781200
91,95,0,1.000000
91,96,0,1.000000
91,97,0,1.000000
91,98,0,1.000000
91,99,0,1.000000
86,94,5,0.756733
90,93,0,1.000000
93,93,0,1.000000
86,95,4,0.754222
86,96,2,0.623074
86,97,1,0.632732
86,98,1,0.625681
86,99,0,0.598122
81,93,0,0.607124
91,94,0,1.000000
96,84,0,1.000000
98,83,0,1.000000
99,83,0,1.000000
96,85,0,1.000000
96,86,0,1.000000
96,87,0,1.000000
96,88,0,1.000000
96,89,0,1.000000
96,90,0,1.000000
96,91,0,1.000000
91,83,0,1.000000
86,93,0,0.762695
89,97,0,0.762695
98,89,0,1.000000
89,94,4,0.787341
99,84,0,1.000000
99,85,0,1.000000
99,86,0,1.000000
99,87,0,1.000000
99,88,0,1.000000
99,89,0,1.000000
99,90,1,0.899531
99,91,0,1.000000
94,82,0,1.000000
89,99,0,0.598122
89,96,3,0.765571
89,92,4,0.787402
88,99,0,0.598122
88,96,3,0.732081
88,95,4,0.781073
88,92,4,0.781581
88,97,1,0.632732
98,84,0,1.000000
98,85,0,1.000000
98,86,0,1.000000
98,87,0,1.000000
98,88,0,1.000000
89,98,1,0.625552
98,90,0,1.000000
98,91,0,1.000000
93,82,0,1.000000
88,98,0,0.762695
88,94,5,0.691135
90,94,0,1.000000
90,96,0,1.000000
90,95,0,1.000000
90,92,0,1.000000
90,99,10,1.000000
90,97,0,1.000000
95,82,0,1.000000
90,98,0,1.000000
91,84,0,1.000000
98,82,0,1.000000
93,92,0,1.000000
92,92,0,1.000000
97,82,0,1.000000
96,82,0,1.000000
91,92,0,1.000000
91,85,0,1.000000
91,86,0,1.000000
91,87,0,1.000000
91,88,0,1.000000
91,89,0,1.000000
91,90,0,1.000000
91,91,0,1.000000
86,82,7,0.794879
81,95,0,0.621913
81,96,0,0.630915
81,92,2,0.613633
81,97,0,0.639274
81,94,0,0.613683
81,99,0,0.647119
81,98,0,0.762695
83,98,0,0.598122
83,93,5,0.653146
83,95,4,0.610915
83,96,0,0.762695
83,92,0,0.598122
93,83,0,1.000000
93,84,0,1.000000
93,85,0,1.000000
93,86,0,1.000000
93,87,0,1.000000
93,88,0,1.000000
93,89,0,1.000000
93,90,0,1.000000
93,91,0,1.000000
88,82,5,0.865658
83,97,1,0.601896
83,99,0,0.598122
83,94,5,0.652722
82,92,7,0.608250
82,97,0,0.762695
82,99,0,0.598251
82,94,5,0.640351
92,83,0,1.000000
92,84,0,1.000000
92,85,0,1.000000
92,86,0,1.000000
92,87,0,1.000000
92,88,0,1.000000
92,89,0,1.000000
92,90,0,1.000000
92,91,0,1.000000
87,82,6,0.845047
82,93,0,0.598122
82,95,0,0.598122
82,98,1,0.602003
82,96,0,0.598122
94,83,0,1.000000
95,84,0,1.000000
88,84,3,0.833921
85,97,2,0.626651
85,96,3,0.640057
85,94,0,0.762695
85,98,1,0.625681
85,93,4,0.820756
85,99,0,0.598122
85,95,4,0.733517
95,85,0,1.000000
95,86,0,1.000000
95,87,0,1.000000
95,88,0,1.000000
95,89,0,1.000000
95,90,0,1.000000
95,91,0,1.000000
90,83,0,0.950195
95,83,0,1.000000
96,83,0,1.000000
88,85,0,0.856445
88,86,8,0.817883
88,87,7,0.794373
88,88,6,0.842170
88,89,5,0.857752
88,90,4,0.853388
88,91,3,0.812844
83,83,0,0.950195
78,94,0,0.762695
78,96,0,0.598122
78,95,0,0.598122
78,97,0,0.598122
78,93,0,0.598122
78,98,0,0.598122
78,99,0,0.598122
84,94,4,0.795949
84,99,0,0.598122
84,92,6,0.841468
94,84,0,1.000000
94,85,0,1.000000
94,86,0,1.000000
94,87,0,1.000000
94,88,0,1.000000
94,89,0,1.000000
94,90,0,1.000000
94,91,0,1.000000
89,82,4,0.892476
84,96,2,0.670714
84,93,5,0.845614
84,98,0,0.598122
84,95,0,0.762695
84,97,1,0.625874
80,92,0,0.791992
80,97,0,0.600051
80,94,0,0.613683
80,99,9,0.999996
90,84,8,0.840366
90,85,7,0.819759
90,86,6,0.861656
90,87,5,0.875585
90,88,4,0.890754
90,89,0,1.000000
90,90,0,1.000000
90,91,0,1.000000
85,82,8,0.817416
80,93,0,0.621913
80,98,10,1.000000
80,95,0,0.607124
80,96,0,0.602623
91,82,0,1.000000
86,92,4,0.841842
83,84,5,0.692523
90,82,3,0.910490
85,92,5,0.851868
83,85,7,0.649190
83,86,6,0.729623
79,97,0,0.598122
99,78,0,1.000000
97,80,0,1.000000
97,81,0,1.000000
92,78,0,1.000000
87,91,4,0.857967
87,90,5,0.816142
87,89,6,0.842162
87,88,7,0.794373
83,88,4,0.683631
83,89,6,0.643812
83,90,5,0.653854
83,91,5,0.644014
78,82,5,0.792107
73,98,0,0.456185
73,95,0,0.467177
73,93,4,0.483019
73,96,3,0.471110
73,94,4,0.483046
73,92,0,0.596108
73,99,0,0.456185
73,97,1,0.472972
75,99,0,0.598123
76,99,0,0.598122
77,99,0,0.598122
74,99,0,0.357750
79,99,0,0.598122
67,99,0,0.357828
79,95,2,0.680319
79,96,0,0.598122
97,79,0,1.000000
79,98,0,0.598251
74,94,3,0.550055
77,96,0,0.598122
77,97,0,0.598122
77,98,0,0.598122
72,95,4,0.480076
76,94,0,0.598122
75,94,5,0.620303
77,94,0,0.598122
79,94,3,0.707954
72,96,0,0.417186
72,97,2,0.440276
72,98,1,0.431452
72,99,0,0.456828
67,94,0,0.383009
77,92,6,0.598429
76,92,0,0.598122
75,92,7,0.691712
79,93,0,0.762695
74,92,5,0.614775
77,95,0,0.762695
72,93,0,0.587830
78,92,0,0.598122
72,94,4,0.479231
79,92,5,0.810774
67,92,2,0.407600
74,95,2,0.515807
76,95,0,0.598122
75,95,4,0.610789
67,95,4,0.388393
76,97,0,0.598122
86,83,6,0.842545
86,84,5,0.856279
86,85,4,0.844867
86,86,10,0.801022
86,87,9,0.808683
86,88,8,0.817883
86,89,7,0.794373
86,90,6,0.805994
86,91,5,0.855485
81,82,5,0.739020
76,96,0,0.762695
76,93,6,0.606808
76,98,0,0.598122
87,83,5,0.860292
88,83,4,0.879141
89,84,0,0.906250
89,85,8,0.817883
89,86,7,0.794373
89,87,6,0.842170
89,88,5,0.858010
89,89,4,0.872483
89,90,3,0.846333
89,91,4,0.787783
84,83,5,0.702720
87,85,10,0.801022
87,86,0,0.812500
87,87,8,0.817883
82,84,0,0.906250
85,83,7,0.794370
89,83,3,0.879936
82,85,8,0.683684
82,86,7,0.640140
82,87,6,0.721989
82,88,5,0.718362
82,89,4,0.649927
82,90,0,0.762695
82,91,5,0.619815
77,83,0,0.632629
75,98,0,0.598122
75,93,5,0.606935
75,96,3,0.599407
85,84,6,0.841984
85,85,5,0.852280
85,86,4,0.822469
85,87,10,0.801022
85,88,9,0.808683
85,89,8,0.817883
85,90,7,0.784531
85,91,6,0.841500
80,82,6,0.739303
75,97,0,0.762695
84,84,7,0.653957
84,85,6,0.733856
84,86,5,0.749115
84,87,4,0.712985
84,88,10,0.801022
84,89,9,0.808683
84,90,8,0.812644
84,91,7,0.794187
79,82,0,0.657770
74,97,1,0.475744
74,93,4,0.609877
74,98,0,0.762695
74,96,3,0.486181
77,93,0,0.598122
87,84,4,0.863652
82,82,4,0.718254
84,82,0,0.979492
83,82,3,0.722570
77,84,0,0.617695
77,85,6,0.610873
77,86,0,0.602509
77,87,0,0.599760
77,88,0,0.598588
77,89,0,0.598221
77,90,0,0.598122
77,91,0,0.598122
72,82,0,0.534881
67,97,0,0.456185
67,98,0,0.459145
67,93,5,0.391580
96,81,0,1.000000
96,79,0,1.000000
96,80,0,1.000000
67,96,1,0.489928
70,95,0,0.588747
70,96,2,0.427390
70,99,8,0.976690
70,94,4,0.514246
70,93,5,0.521765
70,98,9,0.976440
80,83,5,0.728262
80,84,5,0.668877
80,85,6,0.679950
80,86,0,0.799339
80,87,8,0.684350
80,88,7,0.630434
80,89,6,0.713130
80,90,5,0.689977
80,91,0,0.639274
75,82,4,0.677526
70,97,10,0.999566
70,92,0,0.533312
71,98,1,0.437990
71,99,0,0.404689
66,97,0,0.382364
71,94,0,0.577157
71,95,4,0.494359
71,96,3,0.452787
71,97,2,0.439137
66,93,2,0.393641
66,98,0,0.456185
66,96,1,0.477152
66,99,0,0.493555
66,94,5,0.375439
71,93,4,0.522791
81,84,3,0.653527
81,85,0,0.856445
81,86,8,0.675484
81,87,0,0.641975
81,88,6,0.711207
81,89,5,0.694825
81,90,5,0.643950
81,91,0,0.762695
76,83,0,0.843717
76,84,7,0.598274
76,85,0,0.500232
76,86,6,0.591758
76,87,5,0.552828
76,88,3,0.549466
76,89,0,0.763280
76,90,0,0.598122
76,91,8,0.609577
71,82,0,0.573681
66,92,0,0.468015
66,95,0,0.371980
68,92,5,0.412952
78,83,4,0.755570
78,84,3,0.717737
78,85,2,0.651448
78,86,0,0.603259
95,78,0,1.000000
99,79,0,1.000000
99,80,1,0.954606
99,81,0,1.000000
94,78,0,1.000000
92,79,0,1.000000
96,78,0,1.000000
98,78,0,1.000000
97,78,0,1.000000
92,80,0,1.000000
92,81,0,1.000000
87,78,3,0.932783
78,88,0,0.767031
