98,99,0,1.000000
99,99,0,1.000000
99,97,0,1.000000
99,98,0,1.000000
95,99,0,1.000000
98,98,0,1.000000
97,99,0,1.000000
99,96,0,1.000000
96,98,0,1.000000
96,99,0,1.000000
97,98,0,1.000000
98,96,0,1.000000
96,97,0,1.000000
98,97,0,1.000000
97,97,0,1.000000
97,95,0,1.000000
98,95,0,1.000000
99,95,0,1.000000
95,96,0,1.000000
95,98,0,1.000000
97,96,0,1.000000
96,96,0,1.000000
96,95,0,1.000000
95,97,0,1.000000
95,95,0,1.000000
94,99,0,1.000000
97,94,0,1.000000
98,94,0,1.000000
99,94,0,1.000000
94,96,0,1.000000
99,93,0,1.000000
93,98,0,1.000000
93,99,0,1.000000
96,93,0,1.000000
94,97,0,1.000000
97,93,0,1.000000
94,98,0,1.000000
98,93,0,1.000000
93,95,0,1.000000
92,99,0,1.000000
99,92,0,1.000000
92,98,0,1.000000
98,92,0,1.000000
92,97,0,1.000000
96,94,0,1.000000
94,95,0,1.000000
95,92,0,1.000000
95,94,0,1.000000
94,94,0,1.000000
93,96,0,1.000000
96,92,0,1.000000
93,97,0,1.000000
97,92,0,1.000000
92,94,0,1.000000
90,99,0,1.000000
98,91,0,1.000000
99,91,0,1.000000
91,97,0,1.000000
97,90,0,1.000000
91,98,0,1.000000
98,90,0,1.000000
91,99,0,1.000000
99,90,1,0.750000
90,96,0,1.000000
90,97,0,1.000000
94,93,0,1.000000
95,93,0,1.000000
93,93,0,1.000000
97,91,0,1.000000
91,96,0,1.000000
93,94,0,1.000000
94,91,0,1.000000
92,95,0,1.000000
95,91,0,1.000000
92,96,0,1.000000
96,91,0,1.000000
91,93,0,1.000000
90,98,0,1.000000
96,90,0,1.000000
90,95,0,1.000000
94,92,0,1.000000
92,93,0,1.000000
93,90,0,1.000000
93,92,0,1.000000
92,92,0,1.000000
91,94,0,1.000000
94,90,0,1.000000
91,95,0,1.000000
95,90,0,1.000000
90,92,0,1.000000
99,89,0,1.000000
87,99,4,0.428241
88,99,4,0.455247
89,99,4,0.470679
99,86,0,1.000000
99,87,0,1.000000
99,88,0,1.000000
84,99,5,0.370113
98,89,0,1.000000
96,89,0,1.000000
97,89,0,1.000000
89,98,4,0.470679
89,95,3,0.639668
89,96,4,0.470679
90,94,0,1.000000
89,97,4,0.470679
94,89,0,1.000000
93,91,0,1.000000
95,89,0,1.000000
89,93,5,0.640039
89,94,4,0.744733
92,91,0,1.000000
91,91,0,1.000000
90,93,0,1.000000
91,90,0,1.000000
91,92,0,1.000000
92,90,0,1.000000
90,90,0,1.000000
93,89,0,1.000000
89,92,6,0.686950
90,89,0,1.000000
88,98,4,0.455247
96,88,0,1.000000
97,88,0,1.000000
98,88,0,1.000000
88,95,4,0.455247
88,96,4,0.455247
88,97,4,0.455247
94,88,0,1.000000
95,88,0,1.000000
88,93,4,0.455247
88,94,5,0.231445
90,91,0,1.000000
91,89,0,1.000000
92,89,0,1.000000
89,90,8,0.638589
93,88,0,1.000000
88,92,4,0.455247
90,88,1,0.551496
89,91,7,0.635173
91,88,0,1.000000
92,88,0,1.000000
88,90,4,0.439815
87,98,4,0.428241
98,87,0,1.000000
87,97,4,0.428241
97,87,0,1.000000
87,96,4,0.428241
94,87,0,1.000000
95,87,0,1.000000
96,87,0,1.000000
87,93,4,0.428241
87,95,5,0.216797
93,87,0,1.000000
87,92,4,0.428241
87,94,4,0.428241
90,87,1,0.605071
86,98,5,0.394676
98,85,0,1.000000
86,99,5,0.394676
99,85,0,1.000000
85,97,6,0.171143
98,86,0,1.000000
86,97,5,0.394676
85,99,5,0.385674
97,85,0,1.000000
85,96,5,0.385674
96,86,0,1.000000
97,86,0,1.000000
86,95,5,0.394676
85,98,5,0.385674
95,85,0,1.000000
86,96,5,0.187500
96,85,0,1.000000
85,94,5,0.385674
85,95,5,0.385674
95,86,0,1.000000
86,94,5,0.394676
94,85,0,1.000000
85,93,5,0.385674
92,86,0,1.000000
93,86,0,1.000000
94,86,0,1.000000
86,91,5,0.394676
92,87,0,1.000000
87,91,4,0.428241
88,91,4,0.455247
91,85,0,1.000000
86,92,5,0.394676
92,85,0,1.000000
86,93,5,0.394676
93,85,0,1.000000
85,90,1,0.210858
97,84,0,1.000000
98,84,0,1.000000
99,84,0,1.000000
84,96,5,0.370113
84,98,6,0.158936
96,84,0,1.000000
84,95,5,0.370113
84,97,5,0.370113
93,84,0,1.000000
94,84,0,1.000000
95,84,0,1.000000
84,92,5,0.370113
84,94,5,0.370113
84,93,5,0.370113
91,86,0,1.000000
86,90,4,0.385031
91,87,0,1.000000
87,90,4,0.420525
90,84,3,0.794431
85,92,5,0.385674
90,85,3,0.653343
90,86,3,0.695380
99,83,0,1.000000
83,98,5,0.346322
98,82,0,1.000000
83,99,6,0.136963
99,82,0,1.000000
82,97,6,0.325124
82,99,6,0.325124
82,98,6,0.325124
98,83,0,1.000000
83,97,5,0.346322
95,83,0,1.000000
96,83,0,1.000000
97,83,0,1.000000
83,94,5,0.346322
97,82,0,1.000000
82,96,6,0.325124
94,82,0,1.000000
83,95,5,0.346322
95,82,0,1.000000
83,96,5,0.346322
96,82,0,1.000000
82,93,7,0.126587
82,95,6,0.325124
82,94,6,0.325124
92,83,0,1.000000
93,83,0,1.000000
94,83,0,1.000000
83,91,5,0.346322
92,84,0,1.000000
84,91,6,0.158936
85,91,5,0.385674
91,82,0,1.000000
83,92,6,0.136963
92,82,0,1.000000
83,93,5,0.346322
93,82,0,1.000000
82,90,5,0.309028
89,89,9,0.620542
87,89,0,0.529321
88,89,4,0.465458
89,86,0,0.605324
89,88,10,0.605338
88,88,1,0.559610
86,88,0,0.544753
89,87,1,0.600797
85,89,5,0.391847
86,89,0,0.529321
88,87,0,0.571759
87,87,3,0.608212
87,86,0,0.812500
87,88,0,0.544753
88,86,4,0.703966
86,86,0,0.605324
89,85,3,0.747370
85,88,0,0.768555
86,85,4,0.653600
91,84,0,1.000000
84,90,5,0.354552
88,84,4,0.701898
89,84,0,0.841064
84,87,0,0.571759
90,83,0,0.863037
91,83,0,1.000000
83,89,5,0.366968
83,90,5,0.337320
88,85,0,0.828857
85,87,0,0.571759
86,87,0,0.783203
87,83,4,0.672048
84,88,0,0.544753
88,83,4,0.711834
84,89,5,0.382018
89,83,3,0.735421
83,86,0,0.605324
87,85,4,0.669763
83,87,0,0.571759
83,88,0,0.544753
87,84,4,0.687242
84,86,0,0.605324
85,86,4,0.607069
86,84,5,0.635684
84,85,0,0.614326
85,85,0,0.614326
85,83,0,0.653678
86,83,0,0.653678
83,84,0,0.629887
82,92,6,0.325124
90,82,3,0.881062
82,89,5,0.346275
82,91,6,0.325124
87,82,0,0.674876
88,82,4,0.709175
89,82,3,0.782234
82,86,0,0.605324
82,88,0,0.544753
82,87,0,0.571759
85,84,0,0.629887
84,84,0,0.629887
84,82,0,0.873413
83,85,0,0.614326
85,82,0,0.674876
86,82,0,0.674876
82,83,0,0.653678
81,99,6,0.315994
97,81,0,1.000000
98,81,0,1.000000
99,81,0,1.000000
81,96,6,0.315994
81,97,6,0.315994
81,98,6,0.315994
96,81,0,1.000000
81,95,6,0.315994
93,81,0,1.000000
94,81,0,1.000000
95,81,0,1.000000
81,92,6,0.315994
81,93,6,0.315994
81,94,7,0.116760
90,81,4,0.889610
91,81,0,1.000000
92,81,0,1.000000
81,89,0,0.364827
81,91,6,0.315994
81,90,6,0.295610
88,81,3,0.693884
89,81,4,0.793465
81,87,0,0.579475
81,88,0,0.560185
86,81,0,0.684006
87,81,0,0.684006
81,85,0,0.789142
81,86,0,0.614969
84,83,0,0.653678
83,83,0,0.863037
83,81,0,0.684006
82,84,0,0.841064
82,85,0,0.614326
84,81,0,0.684006
85,81,0,0.883240
81,82,0,0.690972
79,99,6,0.281336
80,99,9,0.999999
99,78,0,1.000000
98,80,0,1.000000
78,98,7,0.267722
99,79,0,1.000000
79,98,0,0.529321
99,80,1,0.947334
80,98,10,1.000000
98,77,0,1.000000
98,79,0,1.000000
98,78,0,1.000000
76,99,9,0.069336
77,99,7,0.259095
78,99,7,0.267722
99,75,0,1.000000
75,98,7,0.229340
97,80,0,1.000000
80,96,6,0.301719
80,97,6,0.301719
94,80,0,1.000000
99,77,0,1.000000
77,98,8,0.074005
79,97,6,0.281336
77,97,7,0.259095
78,97,8,0.085968
96,79,0,1.000000
79,95,6,0.281336
96,80,0,1.000000
80,95,7,0.100525
95,78,0,1.000000
79,96,1,0.179666
96,78,0,1.000000
97,79,0,1.000000
97,78,0,1.000000
78,94,7,0.267722
97,77,0,1.000000
77,96,7,0.259095
95,79,0,1.000000
79,94,3,0.302770
95,80,0,1.000000
80,94,6,0.301719
94,77,0,1.000000
99,76,0,1.000000
76,98,7,0.246467
78,96,7,0.267722
96,76,0,1.000000
97,76,0,1.000000
98,76,0,1.000000
76,95,7,0.246467
98,75,0,1.000000
75,97,7,0.229338
75,99,7,0.229344
96,77,0,1.000000
77,95,7,0.259095
78,95,7,0.267722
95,75,0,1.000000
94,79,0,1.000000
94,78,0,1.000000
76,96,7,0.246467
96,75,0,1.000000
76,97,7,0.246467
97,75,0,1.000000
75,94,7,0.229338
95,77,0,1.000000
75,95,7,0.229338
75,96,7,0.229338
93,80,0,1.000000
